CustAcct,CustomerName,Address1,Address2,City,State,Zip,OfficePhone,OfficeFax,OfficeContactFirstName,OfficeContactLastName,OfficeContactEmailAddress,SalesContactFirstName,ARContactFirstName,SalesContactLastName,SalesContactEmailAddress,ARContactLastName,ARContactEmailAddress,CCContactFirstName,CCContactLastName,CCContactEmailAddress,WebAddress,BranchCode,SmanCode,SalesmanName,MarketGroup,MarketGroupDescription,TaxAreaCode,TaxAreaDescription,FedTaxFlag,FedTaxAreaCode,FedTaxResaleNum,FedTaxAreaDescription,Terms,LastSaleDate,CreditLimit,CreditComments1,CreditComments2,CurBalance,AgeBal1,AgeBal2,AgeBal3,AgeBal4,AgeBal5,AgeBal6,Carrier,FOB,FrtPpdCollect,TaxFlag,ResaleTaxNum,CustDiscRate,ComFlag,CustComRate,ServiceChgFlag,PrintStatementFlag,DeliveryRouteCode,DeliverySeqNum,DeliveryRouteDesc,PrintPricesOnPickFlag,ShipToFlag,NumShipTos,PrimaryShipToCode,PrimaryShipCustomerName,PrimaryShipAddress1,PrimaryShipAddress2,PrimaryShipCity,PrimaryShipState,PrimaryShipZip,PrimaryShipAttention,PrimaryShipInstructions1,PrimaryShipInstructions2,PrimaryShipInstructions3,CustPriceOptDesc,CustPriceCtrl,CustPriceOpt,CustPriceBrkt,CustPricePct,CustPriceChgCtrl,Comments1,Comments2,Comments3,BillingInstructions1,BillingInstructions2,ShippingInstructions1,AutoCreditHoldOpt,ShippingInstructions2,ShippingInstructions3,PORequiredFlag,BlanketPONum,WHCode,PmtGroupCode,PmtGroupDescription,PricingClassCode,PricingClassDesc,ChargeFrtFlag,TaxFrtFlag,KeyCust,SalesClass,CalcClass,CustStatus,OEAddCustPartNumLineFlag,JMCatCustFlag,CSSCustFlag,CSRLastLoginDate,CSRTotLogins,CSRFirstLoginDate,CSRCurLogins,CorpAcctCode,CorpCurrentBudget,CorpLastBudget,CorpMaxOrderTotal,InvcIssueOpt,InvcIssueContact,InvcCopySendFlag,InvcCopySendVia,InvcCopyContact,SendInvcWithDeliveryFlag,OrderConfirmSendFlag,OrderConfirmSendVia,OrderConfirmContact,OrderConfirm2SendVia,OrderConfirm2Contact,ShipNoticeSendFlag,ShipNoticeSendVia,ShipNoticeContact,Field1,Field2,SetupTimeStamp,SetupByUser,LastModifyTimeStamp,LastModifyByUser,ObsoleteFlag,CustID
PREST100,PRESTIGE MOVING,7060 103RD STREET,SUITE 115,JACKSONVILLE,FL,32244,904-327-4145,,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,2/7/2018,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,1/23/2017 3:16:00 PM,NEAL,2/6/2018 10:10:13 AM,BRITTANY,N,11292
PILLA100,PILLAR MAINTENANCE,1323 NORTH 3RD STREET,,JACKSONVILLE BEACH,FL,32250,904-853-6499,,COLIN,FROST,cfrost@mypillarnow.com,COLIN,FROST,cfrost@mypillarnow.com,Henry,K,HENRYK@MYPILLARNOW.COM,COLIN,FROST,cfrost@mypillarnow.com,,FLORIDASALES,41,Matt Strate,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,9/23/2019,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,Y,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,Henry,N,E,,N,N,E,,E,,N,E,,,,2/1/2017 9:17:57 AM,RANDY,12/16/2020 11:46:44 AM,RANDY,N,11294
SPRIN100,SPRINGFIELD SUPERETTE,1701 N. PEARL ST,,JACKSONVILLE,FL,32206,,,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,3/1/2017 1:11:11 PM,NEAL,9/11/2009 4:42:37 PM,CMS,N,11295
HDSUP110,HD SUPPLY CONSTRUCTION* WHITE CAP,5409 Broadway Ave,,JACKSONVILLE,FL,,904-388-2926,,,,,bo,mcfall,gerald.mcfall@hdsupply.com,brian,bossie,Brian.Bossie@hdsupply.com,,,,,FLORIDASALES,51,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,9/14/2018,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,80-8013230785-1*17,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,brian,N,E,,N,N,E,,E,,N,E,,,,3/9/2017 2:32:40 PM,BRITTANY,6/7/2017 2:52:05 PM,PETE,N,11296
JOSEP100,JOSEPH'S PIZZA,7316 MAIN ST N,,JACKSONVILLE,FL,32208,904-765-0335,,Suzie,AP.,info@josephsPizza.com,,,,,,,,,,,FLORIDASALES,80,RONNIE BURKE,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,9/1/2017,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),Y,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,Y,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,Suzie,N,E,,N,N,E,,E,,N,E,,,,3/29/2017 10:59:38 AM,BRITTANY,5/18/2017 11:50:51 AM,PETE,N,11297
WEAVE100,WEAVER REALTY,4025 Sunbeam Rd.,,Jacksonville,FL,32257,JIM Davenport  603-548-5081,,DANA,KANE,dkane@weaver-realty.com,JIM,DAVENPORT,jim122164@aol.com,,,,,,,,FLORIDASALES,25,ARTIE HARDIE,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,9/9/2025,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,Y,1,1,ELKS BUILDING,207 LAURA ST,,JACKSONVILLE,FL,32202,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,D,A,N,Y,N,,,0,0,0,0,0,0,M,AP,N,E,,N,N,E,,E,,N,E,,,,4/4/2017 10:21:36 AM,BRITTANY,1/16/2024 2:36:38 PM,NATE,N,11298
TINME100,THE TIN MEN OF COASTAL GA INC,107 SCRUBBY BLUFF RD,,KINGSLAND,GA,31548,904-338-6836,912-729-3310,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,2/8/2019,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,Y,1,1,THE TIN MEN,94 ALVAH BRAZELL RD SOUTH,,KINGSLAND,GA,31548,,* PERSONAL HOME*,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,BOO,N,E,,N,N,E,,E,,N,E,,,,4/17/2017 11:29:29 AM,BRITTANY,9/11/2009 4:42:37 PM,CMS,N,11299
JAXCO100,JAX COMMERCIAL TIRE INC.,1526 INDUSTRIAL BLVD,,JACKSONVILLE,FL,32254,,904-619-5384,,,,,,,,,,,,,WWW.JAXTIRECO.COM,FLORIDASALES,80,RONNIE BURKE,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,6/26/2018,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,Y,1,1,JAX COMMERCIAL TIRE INC.,1830 E. 21ST STREET,,JACKSONVILLE,FL,32206,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,4/20/2017 11:01:13 AM,NEAL,4/20/2017 11:01:25 AM,NEAL,N,11300
EJS..100,EJ'S PIZZA,9119 Merrill Road Suite 17,,Jacksonville,FL,32225,904-743-7918,,,,,,,,,,,,,,,FLORIDASALES,59,RONNIE BURKE,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,5/30/2017,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,Y,1,0,EJ's,9119 Merrill Road Suite 17,,Jacksonville,FL,32225,Edmond,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,5/18/2017 12:25:41 PM,DAVID,5/18/2017 12:32:27 PM,DAVID,N,11302
UNITE100,UNITED BROTHERS DEVELOPMENT CORP.,6924 DISTRIBUTION AVE SOUTH,,JACKSONVILLE,FL,32256,904-262-3227,904-262-5505,,,,,,,,,,,,,,FLORIDASALES,80,RONNIE BURKE,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,6/2/2017,1000,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,6/1/2017 2:13:39 PM,NEAL,6/1/2017 2:18:57 PM,BRITTANY,N,11304
FATHE100,FATHER AND SON AUTO,5519 RIO GRANDE AVE,,JACKSONVILLE,FL,32254,904-386-7404,,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,9/10/2018,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,26-8015118360-1*17,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,6/8/2017 1:05:56 PM,NEAL,6/9/2017 9:58:54 AM,PETE,N,11306
CUSTO100,CUSTOM WOOD PRODUCTS,4870 Victor St,,JACKSONVILLE,FL,32207,904-737-6906,,CHRISTY,HALL,customwoodpro32@bellsouth.net,STEVEN,GIBSON,stevenglenngibson@gmail.com,CHRISTY,HALL,customwoodpro32@bellsouth.net,,,,www.customwoodjacksonville.com,FLORIDASALES,51,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,3/23/2026,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,,0,Y,0,Y,P,0,0,(UnAssigned),N,Y,1,24,CUSTOM WOOD PRODUCTS,3811 UNIVERSITY BLVD,,,,,,,,,Use Item Price,i,I,,0,+,Buys from U-Line,** CLOSED FRIDAY! **,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,C,A,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,6/13/2017 12:04:07 PM,BRITTANY,1/10/2025 12:42:39 PM,NATE,N,11307
FIRST100,FIRST PRESBYTERIAN CHURCH,118 E MONROE ST,,JACKSONVILLE,FL,32202,904-354-8439,,,,,,,,,,,,,,,FLORIDASALES,51,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,4/13/2021,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,LEAH,N,E,,N,N,E,,E,,N,E,,,,6/27/2017 9:51:55 AM,BRITTANY,5/25/2021 10:01:26 AM,RANDY,N,11308
GOODF110,HEAVY MAN LLC.,3535 ST. JOHNS BLUFF,,JACKSONVILLE,FL,32224,,,,,,,,,,,,,,,,FLORIDASALES,25,ARTIE HARDIE,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,8/31/2017,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,SABRINA,N,E,,N,N,E,,E,,N,E,,,,8/30/2017 9:08:10 AM,BRITTANY,8/31/2017 12:40:07 PM,BRITTANY,N,11309
CLAYC100,CLAY COUNTY SOCCER CLUB,4387 LAKESHORE DR,,ORANGE PARK,FL,32003-7711,904-891-4459,,,,,,,,,,,,,,,FLORIDASALES,51,RANDY FRONTZ,0,(UNASSIGNED),CL,Clay County,N,,,(UnAssigned),NET 30,4/4/2025,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,85-8012585354C-2*17,0,Y,0,Y,P,0,0,(UnAssigned),N,Y,1,19,CLAY COUNTY SOCCER CLUB,4387 LAKESHORE DR,,,,,,,,,30% Profit Margin,p30,P,,30,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,A,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,10/10/2017 9:47:17 AM,BRITTANY,6/13/2024 11:30:18 AM,NATE,N,11310
OLLIE100,OLLIE'S KITCHEN,1733 E. 21ST STREET,,JACKSONVILLE,FL,32206,904-210-2989,,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,12/15/2023,0,,,91.03,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),Y,N,0,,,,,,,,,,,,25% Profit Margin,p25,P,,25,+,,,,,,,,,,N,,0,,(UnAssigned),N,N,,(UnAssigned),,,E,A,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,11/17/2017 10:56:25 AM,NEAL,1/11/2023 12:43:00 PM,NATE,N,11311
MVMAR100,M V MARINE INC,609 TALLYRAND AVE,,JACKSONVILLE,FL,32202,904-633-7992,,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),C.O.D,10/21/2022,0,,,10,0,0,0,0,0,10,Best Way,Destination,P,Y,,0,Y,0,Y,P,1,0,Downtown,N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,A,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,Y,N,E,,E,,N,E,,,,12/4/2017 1:20:30 PM,BRITTANY,5/7/2019 8:05:00 AM,NATE,N,11312
PRIME100,PRIME PAPER DISTRIBUTORS,533 N BRIDGESTONE AVE,,JACKSONVILLE,FL,32259,904-476-9561,,EMAD,ABDULJABER,PRIMEPAPERINC@GMAIL.COM,EMAD,ABDULJABER,PRIMEPAPERINC@GMAIL.COM,EMAD,ABDULJABER,PRIMEPAPERINC@GMAIL.COM,EMAD,ABDULJABER,PRIMEPAPERINC@GMAIL.COM,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,8/27/2018,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,65-8016311026-5,0,Y,0,Y,P,0,0,(UnAssigned),N,Y,1,1,PRIME PAPER DISTRIBUTORS,9536 ARMELLE WAY,UNIT 16,JACKSONVILLE,FL,32257,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,12/7/2017 2:26:10 PM,BRITTANY,4/18/2018 9:52:25 AM,RANDY,N,11313
EASTO110,EASTON'S FLOOR CARE & MORE,11226 PANTHER CREEK PARKWAY,,JACKSONVILLE,FL,32221,904-778-5552,,ANTHONY,ROQUE,INFO@EASTONSFLOORCARE.COM,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,4/24/2019,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,BILLING,N,E,,N,N,E,,E,,N,E,,,,1/5/2018 12:05:15 PM,PETE,12/16/2020 11:02:44 AM,RANDY,N,11314
HYPER100,HYPERION BREWING CO,1740 N. MAIN STREET,,JACKSONVILLE,FL,32206,904-518-5131,,,,,,,,,,,,,,,FLORIDASALES,51,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,9/30/2021,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),Y,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,3/13/2018 2:18:58 PM,BRITTANY,3/13/2018 2:20:12 PM,BRITTANY,N,11315
MELIN100,MELINDA JERRELL,7469 Plantation Club Dr,BULLDAWG NATION,Jacksonville,FL,32244,9043552033,9043555555,Melinda,Jerrell,melindajerrell@fsuflsales.com,Melinda,Jerrell,melindajerrell@fsuflsales.com,Melinda,Jerrell,melindajerrell@fsuflsales.com,Melinda,Jerrell,melindajerrell@fsuflsales.com,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,4/11/2024,0,,,65.81,0,0,0,0,0,65.81,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,7469 Bulldawg Lane,Jacksonville FL 32244,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,Y,Y,N,,,0,0,0,0,0,0,M,Melinda,Y,E,Melinda,Y,N,E,Melinda,E,,N,E,Melinda,,,5/14/2018 10:49:39 AM,MELINDA,10/29/2021 10:16:20 AM,MELINDA,N,11316
HIDDE100,HIDDEN HILLS FAMILY DENTISTRY,12086 FORT CAROLINE RD,SUITE 105,JACKSONVILLE,FL,32225,904-807-9127,,NATALIE,SUDA,HHDENTAL@BELLSOUTH.NET,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,7/9/2018,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,NATALIE,N,E,,N,N,E,,E,,N,E,,,,7/6/2018 10:41:45 AM,BRITTANY,9/11/2009 4:42:37 PM,CMS,N,11320
QUICK100,QUICK SAFE DELIVERY,6301 Old Warwick Rd,Ste G,Richmond,VA,23224,8042008163,,Valentina,timuk,olena.yadlovska@mail.ru,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,Valentina,N,E,,N,N,E,,E,,N,E,,,,8/21/2018 10:19:16 AM,BRITTANY,9/11/2009 4:42:37 PM,CMS,N,11321
EPICF100,EPIC FINDINGS INC,9068 CASTLE ROCK DR,,JACKSONVILLE,FL,32221,,,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,4/23/2020,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,12/18/2018 1:30:07 PM,NATE,9/11/2009 4:42:37 PM,CMS,N,11323
REDEM100,REDEMPTION CHURCH,2000 LANE AVE S.,,JACKSONVILLE,FL,32210,,,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,3/18/2026,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,85-8016439978C-4,0,N,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,D,A,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,1/10/2019 9:18:14 AM,NATE,4/10/2024 8:52:18 AM,NATE,N,11324
GLOBA110,GLOBAL PARTS INC,101 ELLIS RD. NORTH,,JACKSONVILLE,FL,32254,904-781-9595,,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,1/22/2020,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,1/22/2019 11:48:58 AM,PETE,5/3/2021 3:17:02 PM,NATE,N,11325
DUVAL130,Duval Ford Government Dept,5203 Waterside Ave,,Jacksonville,FL,32210,904-387-6541  x 10901,,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,10/11/2019,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,Michelle,N,E,,N,N,E,,E,,N,E,,,,2/4/2019 1:47:18 PM,PETE,5/3/2021 3:14:47 PM,NATE,N,11326
FLORI160,FLORIDA STATEWIDE LOGISTICS,1229 LAKE DEESON WOODS LANE,,LAKELAND,FL,33805,,,,,,,,,Steve,Andress,Steve@flswlogistics.com,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),CREDIT CARD,6/10/2019,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,Y,1,JAX,,7037-5 COMMONWEALTH AVE,,JACKSONVILLE,FL,32220,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,DAWN,N,E,,N,N,E,Steve,E,,N,E,,,,6/7/2019 12:10:32 PM,PETE,3/24/2021 2:29:00 PM,NATE,N,11328
WESTN110,The Well at Crystal Springs Baptist,9120 Crystal Springs Rd.,,JACKSONVILLE,FL,32221,904-434-4797,,,,,,,,,,,,,,,FLORIDASALES,10,Randy Frontz,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,4/14/2022,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,7/12/2019 11:05:36 AM,NEAL,11/14/2023 1:00:47 PM,JEFF,N,11329
CRAZA100,CRA-Z-ART / LAROSE INDUSTRIES,1578 SUSSEX TURNPIKE,,RANDOLPH,NJ,7869,973-896-5865,,NARINE,MAHABIR,narine.mahabir@cra-z-art.com,NARINE,MAHABIR,narine.mahabir@cra-z-art.com,SHARON,SALTER,ssalters@cra-z-art.com,,,,,FLORIDASALES,93,RANDY FRONTZ,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,10/31/2019,5000,,,0,0,0,0,0,0,0,Best Way,Destination,P,N,26-8017864531-9,0,Y,0,Y,P,0,0,(UnAssigned),N,Y,1,10501,CRA-Z-ART / LAROSE INDUSTRIES,10501 COLD STORAGE ROAD,,JACKSONVILLE,FL,32218,NARINE MAHABIR,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,M,SHARON,N,E,SHARON,N,N,E,,E,,N,E,,,,8/23/2019 11:22:05 AM,RANDY,12/16/2020 10:20:50 AM,RANDY,N,11330
FIRST110,FIRST COAST COOKIES AND MORE,9501 ARLINGTON EXPY,FOOD COURT #5,JACKSONVILLE,FL,32225,904-537-8369,,,,,,,,,,,,,,,FLORIDASALES,25,ARTIE HARDIE,0,(UNASSIGNED),DV,Duval County,N,,,(UnAssigned),NET 30,11/19/2020,0,,,0,0,0,0,0,0,0,Best Way,Destination,P,Y,,0,Y,0,Y,P,0,0,(UnAssigned),N,N,0,,,,,,,,,,,,Use Item Price,i,I,,0,+,,,,,,,,,,N,,0,,(UnAssigned),Y,N,,(UnAssigned),,,E,I,N,Y,N,,,0,0,0,0,0,0,P,,N,E,,N,N,E,,E,,N,E,,,,9/17/2019 12:01:07 PM,NEAL,1/23/2020 9:36:40 AM,RANDY,N,11331
